pid,date,Condition,Image,problem_Order,HOO_Position,Simplification,trialElapsedTime,finalNumerator,finalDenominator,true_final_numerator,true_final_denominator,Correct
wpi6174649405r19a06,2025-05-05_21h34.27.406,Congruent,CC8.png,17,Right,Yes,31.518,25.0,21.0,25,21,TRUE
wpi6174649405r19a06,2025-05-05_21h34.27.406,Congruent,CC4.png,18,Left,No,8.29,49.0,16.0,49,16,TRUE
wpi6174649405r19a06,2025-05-05_21h34.27.406,Congruent,CC11.png,19,Right,No,17.5,19.0,24.0,19,24,TRUE
wpi6174649405r19a06,2025-05-05_21h34.27.406,Congruent,CC6.png,20,Left,No,24.191,37.0,30.0,37,30,TRUE
wpi6174649405r19a06,2025-05-05_21h34.27.406,Congruent,CC9.png,21,Right,Yes,34.623,129.0,42.0,43,14,TRUE
wpi6174649405r19a06,2025-05-05_21h34.27.406,Congruent,CC12.png,22,Right,No,15.784,73.0,12.0,73,12,TRUE
wpi6174649405r19a06,2025-05-05_21h34.27.406,Congruent,CC3.png,23,Left,Yes,35.941,89.0,36.0,89,36,TRUE
wpi6174649405r19a06,2025-05-05_21h34.27.406,Congruent,CC1.png,24,Left,Yes,15.395,87.0,12.0,29,4,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P3.png,1,Left,Yes,11.9287,15.0,15.0,21,20,FALSE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P2.png,2,Left,Yes,59.9784,112.0,60.0,28,15,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P7.png,3,Right,Yes,39.4608,134.0,18.0,67,9,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P4.png,4,Left,No,13.7559,71.0,12.0,71,12,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P9.png,5,Right,Yes,27.3359,99.0,42.0,33,14,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P1.png,6,Left,Yes,11.4346,31.0,20.0,31,20,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P11.png,7,Right,No,14.6111,23.0,18.0,23,18,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P8.png,8,Right,Yes,14.9059,41.0,20.0,41,20,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P12.png,9,Right,No,39.6537,51.0,28.0,51,28,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P6.png,10,Left,No,26.0594,49.0,24.0,49,24,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P10.png,11,Right,No,27.321,47.0,18.0,43,12,FALSE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,P5.png,12,Left,No,20.157,31.0,24.0,31,24,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC12.png,13,Right,No,33.1055,73.0,12.0,73,12,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC8.png,14,Right,Yes,69.1948,50.0,42.0,25,21,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC6.png,15,Left,No,35.6693,37.0,30.0,37,30,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC9.png,16,Right,Yes,38.3404,129.0,42.0,43,14,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC5.png,17,Left,No,31.2443,29.0,18.0,29,18,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC11.png,18,Right,No,14.1452,19.0,24.0,19,24,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC7.png,19,Right,Yes,21.2871,38.0,20.0,19,10,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC2.png,20,Left,Yes,52.9283,82.0,42.0,41,21,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC3.png,21,Left,Yes,27.4369,89.0,36.0,89,36,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC4.png,22,Left,No,19.5688,49.0,16.0,49,16,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC1.png,23,Left,Yes,24.7132,87.0,12.0,29,4,TRUE
wpi617464p7929282a2,2025-05-05_17h22.49.002,Incongruent,IC10.png,24,Right,No,12.4783,37.0,16.0,37,16,TRUE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P8.png,1,Right,Yes,142.5717,73.0,4.0,41,20,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P7.png,2,Right,Yes,54.2496,367.0,9.0,67,9,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P11.png,3,Right,No,47.5524,49.0,9.0,23,18,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P10.png,4,Right,No,63.4233,109.0,6.0,43,12,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P12.png,5,Right,No,189.9128,126.0,56.0,51,28,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P3.png,6,Left,Yes,56.7331,49.0,4.0,21,20,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P6.png,7,Left,No,41.6446,92.0,12.0,49,24,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P9.png,8,Right,Yes,70.7835,399.0,14.0,33,14,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P5.png,9,Left,No,68.6422,81.0,24.0,31,24,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P2.png,10,Left,Yes,83.647,74.0,3.0,28,15,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P1.png,11,Left,Yes,36.0027,247.0,20.0,31,20,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,P4.png,12,Left,No,54.722,841.0,12.0,71,12,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC2.png,13,Left,Yes,183.9627,784.0,42.0,41,21,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC5.png,14,Left,No,20.6013,52.0,9.0,29,18,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC12.png,15,Right,No,49.316,423.0,12.0,73,12,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC4.png,16,Left,No,32.4553,175.0,16.0,49,16,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC10.png,17,Right,No,19.2022,127.0,16.0,37,16,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC9.png,18,Right,Yes,67.7723,609.0,42.0,43,14,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC8.png,19,Right,Yes,84.8909,518.0,42.0,25,21,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC6.png,20,Left,No,41.8483,87.0,10.0,37,30,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC7.png,21,Right,Yes,28.8709,247.0,10.0,19,10,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC11.png,22,Right,No,89.2808,23.0,12.0,19,24,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC3.png,23,Left,Yes,106.5642,1629.0,36.0,89,36,FALSE
wpi61746562sj805611,2025-05-06_16h41.56.053,Incongruent,IC1.png,24,Left,Yes,81.8482,582.0,12.0,29,4,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P5.png,1,Left,No,81.3278,31.0,24.0,31,24,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P9.png,2,Right,Yes,46.7752,99.0,42.0,33,14,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P4.png,3,Left,No,83.9162,73.0,12.0,71,12,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P6.png,4,Left,No,49.6245,49.0,24.0,49,24,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P11.png,5,Right,No,59.1789,19.0,18.0,23,18,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P1.png,6,Left,Yes,53.7839,49.0,20.0,31,20,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P12.png,7,Right,No,88.2799,123.0,56.0,51,28,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P8.png,8,Right,Yes,63.7154,87.0,40.0,41,20,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P3.png,9,Left,Yes,103.7638,51.0,60.0,21,20,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P7.png,10,Right,Yes,76.1351,280.0,36.0,67,9,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P2.png,11,Left,Yes,60.8326,112.0,60.0,28,15,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,P10.png,12,Right,No,68.9713,26.0,6.0,43,12,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC12.png,13,Right,No,88.7184,65.0,12.0,73,12,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC10.png,14,Right,No,101.0456,37.0,16.0,37,16,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC11.png,15,Right,No,33.8319,19.0,24.0,19,24,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC5.png,16,Left,No,136.2123,58.0,36.0,29,18,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC9.png,17,Right,Yes,117.1983,43.0,14.0,43,14,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC4.png,18,Left,No,17.6081,49.0,16.0,49,16,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC8.png,19,Right,Yes,30.5053,25.0,21.0,25,21,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC6.png,20,Left,No,44.3353,73.0,30.0,37,30,FALSE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC7.png,21,Right,Yes,26.1238,19.0,10.0,19,10,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC3.png,22,Left,Yes,39.3889,89.0,36.0,89,36,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC2.png,23,Left,Yes,25.2295,41.0,21.0,41,21,TRUE
wpi617465z46406r196,2025-05-06_12h13.25.099,Congruent,CC1.png,24,Left,Yes,27.4369,29.0,4.0,29,4,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P6.png,1,Left,No,221.8594,49.0,24.0,49,24,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P7.png,2,Right,Yes,44.1417,402.0,54.0,67,9,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P3.png,3,Left,Yes,47.8131,63.0,60.0,21,20,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P2.png,4,Left,Yes,45.5073,112.0,60.0,28,15,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P9.png,5,Right,Yes,30.8361,81.0,42.0,33,14,FALSE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P4.png,6,Left,No,17.9448,71.0,12.0,71,12,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P5.png,7,Left,No,24.0728,31.0,24.0,31,24,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P8.png,8,Right,Yes,20.9503,41.0,20.0,41,20,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P1.png,9,Left,Yes,18.4532,31.0,20.0,31,20,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P12.png,10,Right,No,40.2617,51.0,28.0,51,28,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P11.png,11,Right,No,28.7202,23.0,18.0,23,18,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,P10.png,12,Right,No,13.9679,43.0,12.0,43,12,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC7.png,13,Right,Yes,20.5911,38.0,20.0,19,10,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC8.png,14,Right,Yes,39.6975,50.0,42.0,25,21,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC5.png,15,Left,No,24.7389,29.0,18.0,29,18,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC6.png,16,Left,No,16.2575,37.0,30.0,37,30,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC4.png,17,Left,No,17.7058,49.0,16.0,49,16,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC12.png,18,Right,No,26.9679,73.0,12.0,73,12,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC10.png,19,Right,No,14.593,37.0,16.0,37,16,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC11.png,20,Right,No,16.3833,19.0,24.0,19,24,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC3.png,21,Left,Yes,31.1296,178.0,72.0,89,36,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC1.png,22,Left,Yes,28.6915,87.0,12.0,29,4,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC9.png,23,Right,Yes,35.7228,129.0,42.0,43,14,TRUE
wpi61746f54025l1442,2025-05-06_10h20.51.199,Incongruent,IC2.png,24,Left,Yes,66.0582,82.0,42.0,41,21,TRUE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P2.png,1,Left,Yes,94.1022,44,60.0,28,15,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P10.png,2,Right,No,48.7864,55,12.0,43,12,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P7.png,3,Right,Yes,40.836,800,54.0,67,9,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P4.png,4,Left,No,29.402,71,12.0,71,12,TRUE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P12.png,5,Right,No,101.2876,123,178.0,51,28,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P9.png,6,Right,Yes,57.0956,39x2,63.0,33,14,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P5.png,7,Left,No,51.8876,8,3.0,31,24,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P6.png,8,Left,No,3.4415,3,4.0,49,24,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P3.png,9,Left,Yes,5.7071,4,5.0,21,20,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P8.png,10,Right,Yes,46.4985,87,40.0,41,20,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P1.png,11,Left,Yes,19.5334,31,40.0,31,20,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,P11.png,12,Right,No,56.7468,NA,NA,23,18,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC3.png,13,Left,Yes,93.8771,89,36.0,89,36,TRUE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC6.png,14,Left,No,33.7567,23,30.0,37,30,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC8.png,15,Right,Yes,61.3382,NA,NA,25,21,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC7.png,16,Right,Yes,44.4006,38,20.0,19,10,TRUE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC10.png,17,Right,No,13.8907,37,16.0,37,16,TRUE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC12.png,18,Right,No,37.0718,150,24.0,73,12,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC1.png,19,Left,Yes,21.1913,89,12.0,29,4,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC2.png,20,Left,Yes,110.7203,82,43.0,41,21,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC9.png,21,Right,Yes,39.2646,129,42.0,43,14,TRUE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC11.png,22,Right,No,38.9142,NA,NA,19,24,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC4.png,23,Left,No,68.8571,NA,0.0,49,16,FALSE
wpi61746j501724o822,2025-05-05_23h39.29.204,Congruent,CC5.png,24,Left,No,15.0072,0,0.0,29,18,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P8.png,1,Right,Yes,7.0726,18.0,10.0,41,20,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P1.png,2,Left,Yes,7.2357,12.0,10.0,31,20,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P9.png,3,Right,Yes,3.786,18.0,21.0,33,14,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P3.png,4,Left,Yes,4.5899,12.0,15.0,21,20,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P11.png,5,Right,No,4.1203,5.0,6.0,23,18,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P2.png,6,Left,Yes,5.7062,24.0,20.0,28,15,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P4.png,7,Left,No,4.4218,35.0,6.0,71,12,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P12.png,8,Right,No,4.7391,15.0,14.0,51,28,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P7.png,9,Right,Yes,5.4908,40.0,6.0,67,9,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P6.png,10,Left,No,4.7333,15.0,8.0,49,24,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P5.png,11,Left,No,4.8661,5.0,12.0,31,24,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,P10.png,12,Right,No,4.6033,35.0,12.0,43,12,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC1.png,13,Left,Yes,8.1895,45.0,12.0,29,4,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC7.png,14,Right,Yes,9.0535,24.0,20.0,19,10,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC6.png,15,Left,No,4.4399,8.0,15.0,37,30,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC12.png,16,Right,No,4.2435,35.0,6.0,73,12,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC11.png,17,Right,No,5.4403,3.0,8.0,19,24,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC3.png,18,Left,Yes,4.4514,40.0,18.0,89,36,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC10.png,19,Right,No,4.937,15.0,8.0,37,16,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC9.png,20,Right,Yes,4.6475,12.0,21.0,43,14,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC4.png,21,Left,No,4.9634,21.0,8.0,49,16,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC2.png,22,Left,Yes,4.9874,18.0,14.0,41,21,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC8.png,23,Right,Yes,9.2181,4.0,3.0,25,21,FALSE
wpi61746k5740121o33,2025-05-06_20h05.21.815,Incongruent,IC5.png,24,Left,No,4.9819,5.0,6.0,29,18,FALSE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P6.png,1,Left,No,26.1929,74.0,8.0,49,24,FALSE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P12.png,2,Right,No,42.5768,84.0,28.0,51,28,FALSE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P9.png,3,Right,Yes,54.296,33.0,14.0,33,14,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P2.png,4,Left,Yes,34.7003,28.0,5.0,28,15,FALSE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P11.png,5,Right,No,54.0451,69.0,54.0,23,18,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P8.png,6,Right,Yes,41.3948,32.0,20.0,41,20,FALSE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P3.png,7,Left,Yes,30.2945,13.0,20.0,21,20,FALSE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P7.png,8,Right,Yes,23.5499,67.0,9.0,67,9,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P4.png,9,Left,No,52.3615,210.0,12.0,71,12,FALSE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P10.png,10,Right,No,24.0944,43.0,12.0,43,12,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P5.png,11,Left,No,64.4448,38.0,12.0,31,24,FALSE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,P1.png,12,Left,Yes,15.5436,31.0,20.0,31,20,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC10.png,13,Right,No,16.5605,37.0,16.0,37,16,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC5.png,14,Left,No,35.9456,58.0,36.0,29,18,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC7.png,15,Right,Yes,23.7117,19.0,10.0,19,10,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC12.png,16,Right,No,26.366,73.0,12.0,73,12,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC9.png,17,Right,Yes,38.0285,43.0,14.0,43,14,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC8.png,18,Right,Yes,24.1624,25.0,21.0,25,21,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC6.png,19,Left,No,29.2455,37.0,30.0,37,30,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC4.png,20,Left,No,20.7457,49.0,16.0,49,16,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC11.png,21,Right,No,26.6122,19.0,24.0,19,24,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC1.png,22,Left,Yes,30.3455,113.0,30.0,29,4,FALSE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC3.png,23,Left,Yes,32.3451,89.0,36.0,89,36,TRUE
wpi61746ku565217909,2025-05-06_17h17.11.826,Congruent,CC2.png,24,Left,Yes,20.6451,32.0,21.0,41,21,FALSE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P1.png,1,Left,Yes,46.4475,31.0,20.0,31,20,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P9.png,2,Right,Yes,55.3515,33.0,14.0,33,14,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P3.png,3,Left,Yes,28.9079,13.0,20.0,21,20,FALSE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P8.png,4,Right,Yes,37.268,41.0,20.0,41,20,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P11.png,5,Right,No,56.3303,69.0,54.0,23,18,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P10.png,6,Right,No,48.1684,43.0,12.0,43,12,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P5.png,7,Left,No,44.2194,31.0,24.0,31,24,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P6.png,8,Left,No,40.9126,49.0,24.0,49,24,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P4.png,9,Left,No,11.2583,71.0,12.0,71,12,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P2.png,10,Left,Yes,36.4302,30.0,15.0,28,15,FALSE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P12.png,11,Right,No,66.0646,51.0,28.0,51,28,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,P7.png,12,Right,Yes,12.0557,47.0,9.0,67,9,FALSE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC10.png,13,Right,No,28.2575,37.0,16.0,37,16,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC2.png,14,Left,Yes,43.0786,41.0,21.0,41,21,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC7.png,15,Right,Yes,31.4976,19.0,10.0,19,10,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC9.png,16,Right,Yes,25.7267,43.0,14.0,43,14,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC11.png,17,Right,No,21.9183,19.0,24.0,19,24,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC6.png,18,Left,No,63.2377,37.0,39.0,37,30,FALSE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC12.png,19,Right,No,39.0052,73.0,12.0,73,12,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC1.png,20,Left,Yes,23.9284,22.0,4.0,29,4,FALSE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC3.png,21,Left,Yes,22.2121,89.0,36.0,89,36,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC4.png,22,Left,No,14.4155,49.0,16.0,49,16,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC5.png,23,Left,No,30.4274,58.0,36.0,29,18,TRUE
wpi61746o30516n7434,2025-05-03_17h02.12.802,Congruent,CC8.png,24,Right,Yes,28.6216,24.0,21.0,25,21,FALSE
wpi61746ua479590394,2025-05-05_17h27.54.405,Incongruent,P2.png,1,Left,Yes,182.3666,112.0,60.0,28,15,TRUE
wpi61746ua479590394,2025-05-05_17h27.54.405,Incongruent,P3.png,2,Left,Yes,59.6193,63.0,60.0,21,20,TRUE
wpi61746ua479590394,2025-05-05_17h27.54.405,Incongruent,P6.png,3,Left,No,50.3162,98.0,48.0,49,24,TRUE
wpi61746ua479590394,2025-05-05_17h27.54.405,Incongruent,P11.png,4,Right,No,20.5885,13.0,9.0,23,18,FALSE
wpi61746ua479590394,2025-05-05_17h27.54.405,Incongruent,P8.png,5,Right,Yes,40.1684,41.0,20.0,41,20,TRUE
wpi61746ua479590394,2025-05-05_17h27.54.405,Incongruent,P4.png,6,Left,No,19.1223,71.0,12.0,71,12,TRUE
wpi61746ua479590394,2025-05-05_17h27.54.405,Incongruent,P9.png,7,Right,Yes,49.5331,99.0,42.0,33,14,TRUE
